id	filename	md5	size	state
f88327b5-cad9-4335-9f66-701802b24b56	6ccdb483-b151-4207-abb0-138c7f606086.FPKM.txt.gz	efbda21ec843b483c7cbc3cdcbe6f0ed	523421	validated
f9599e0f-8b37-4195-9eaf-fb5743efb0ef	223835ac-c9a7-4846-824d-9b01441f14ee.FPKM.txt.gz	221336a316a378bf2b77c495876397e2	499128	validated
f9b3649d-bc23-44f9-b471-2e071db0d0cc	1ddb98e9-2426-4465-b488-c091e5d80951.FPKM.txt.gz	426f1255308e824a25b39b281c7e2592	520443	validated
f9ea887e-62ed-49cf-a3f6-b0cc6bd52c3b	080432aa-88e6-434a-86f8-ad0455660220.FPKM.txt.gz	61c2cc578f85fd980f18807f73228800	521280	validated
fca04404-3bc3-4963-bd35-93a6bf24abb7	c40f1406-d033-495d-8582-6bca207b52a6.FPKM.txt.gz	c767cd312549313a8afaaa31f52bd677	506115	validated
fe5e1f51-18cb-43a4-956f-b5127c78dc24	d3dc68f9-eb52-4bcc-b8c4-4e17a7b63595.FPKM.txt.gz	b9947d13f59afdd9732ea7925002db3e	493362	validated
feb1562f-99d4-4e8b-a8e0-68cdd42e877a	b1f4b492-a27c-4473-bad9-a09c5c08d250.FPKM.txt.gz	87b58d67f3361152870abd2d923f56f9	485755	validated
fef6adcd-abad-426a-ae0e-262e930fbb93	e25a51ea-ab8b-4c40-b0f7-f601db155e00.FPKM.txt.gz	6b13369b9a2f805d2e127940014fd792	524604	validated
ff3eadf1-229b-4809-94fe-5f28e24bbaba	a97dbc71-612b-4a81-adf0-af98b982ea37.FPKM.txt.gz	1aa04175bb4d39a39f307816fd10ac6e	501000	validated
ff71774b-738b-4276-b25f-ff269a0c39b8	d1b25b91-db55-4c0a-a973-2a6c229c2b03.FPKM.txt.gz	4e88d5d00f247149457859f2b653d176	510537	validated
ffc0043c-eafd-47b6-bcaa-d4794c6fa918	2056764e-febf-4405-a3f1-ae004a34adc4.FPKM.txt.gz	d7757eb16874c149631388b1ad04df0a	504285	validated
